datetime,count
2011-04-23 03:00:00,19.13
2011-04-23 04:00:00,5.84
2011-04-23 05:00:00,5.97
2011-04-23 06:00:00,12.2
2011-04-23 07:00:00,82.59
2011-04-23 08:00:00,65.87
2011-04-23 09:00:00,90.98
2011-04-23 10:00:00,141.57
2011-04-23 11:00:00,177.27
2011-04-23 12:00:00,189.45
2011-04-23 13:00:00,192.59
2011-04-23 14:00:00,301.56
2011-04-23 15:00:00,374.68
2011-04-23 16:00:00,324.44
2011-04-23 17:00:00,330.26
2011-04-23 18:00:00,275.43
2011-04-23 19:00:00,261.09
2011-04-23 20:00:00,173.19
2011-04-23 21:00:00,167.4
2011-04-23 22:00:00,138.5
2011-04-23 23:00:00,111.61
2011-04-24 00:00:00,107.29
2011-04-24 01:00:00,83.13
2011-04-24 02:00:00,59.85
2011-04-24 03:00:00,30.91
2011-04-24 04:00:00,11.55
2011-04-24 05:00:00,13.93
2011-04-24 06:00:00,5.81
2011-04-24 07:00:00,40.99
2011-04-24 08:00:00,82.72
2011-04-24 09:00:00,132.65
2011-04-24 10:00:00,250.57
2011-04-24 11:00:00,376.7
2011-04-24 12:00:00,371.16
2011-04-24 13:00:00,363.15
2011-04-24 14:00:00,384.33
2011-04-24 15:00:00,379.3
2011-04-24 16:00:00,401.28
2011-04-24 17:00:00,357.0223333333334
2011-04-24 18:00:00,329.83
2011-04-24 19:00:00,255.78
2011-04-24 20:00:00,144.34
2011-04-24 21:00:00,66.03
2011-04-24 22:00:00,44.67
2011-04-24 23:00:00,59.34
2011-04-25 00:00:00,27.81
2011-04-25 01:00:00,12.42
2011-04-25 02:00:00,7.42
2011-04-25 03:00:00,4.61
2011-04-25 04:00:00,4.87
2011-04-25 05:00:00,16.41
2011-04-25 06:00:00,101.65
2011-04-25 07:00:00,258.8
2011-04-25 08:00:00,389.92
2011-04-25 09:00:00,185.1
2011-04-25 10:00:00,117.33
2011-04-25 11:00:00,129.01
2011-04-25 12:00:00,173.54
2011-04-25 13:00:00,176.14
2011-04-25 14:00:00,166.0
2011-04-25 15:00:00,175.43
2011-04-25 16:00:00,277.57
2011-04-25 17:00:00,542.12
2011-04-25 18:00:00,487.65
2011-04-25 19:00:00,372.0
2011-04-25 20:00:00,275.8
2011-04-25 21:00:00,185.68
2011-04-25 22:00:00,102.64
2011-04-25 23:00:00,65.84
2011-04-26 00:00:00,28.38
2011-04-26 01:00:00,15.11
2011-04-26 02:00:00,7.3
2011-04-26 03:00:00,3.02
2011-04-26 04:00:00,4.33
2011-04-26 05:00:00,21.96
2011-04-26 06:00:00,113.09
2011-04-26 07:00:00,317.25
2011-04-26 08:00:00,444.93
2011-04-26 09:00:00,205.56
2011-04-26 10:00:00,125.82
2011-04-26 11:00:00,147.13
2011-04-26 12:00:00,196.12
2011-04-26 13:00:00,181.23
2011-04-26 14:00:00,164.57
2011-04-26 15:00:00,165.7
2011-04-26 16:00:00,282.85
2011-04-26 17:00:00,562.26
2011-04-26 18:00:00,498.21
2011-04-26 19:00:00,309.07
2011-04-26 20:00:00,238.89
2011-04-26 21:00:00,207.05
2011-04-26 22:00:00,151.12
2011-04-26 23:00:00,66.43
2011-04-27 00:00:00,28.9
2011-04-27 01:00:00,14.07
2011-04-27 02:00:00,8.52
2011-04-27 03:00:00,3.58
2011-04-27 04:00:00,4.68
2011-04-27 05:00:00,18.17
2011-04-27 06:00:00,104.09
2011-04-27 07:00:00,280.17
2011-04-27 08:00:00,427.95
2011-04-27 09:00:00,189.08
2011-04-27 10:00:00,103.58
2011-04-27 11:00:00,107.87
2011-04-27 12:00:00,147.8
2011-04-27 13:00:00,158.53
2011-04-27 14:00:00,163.11
2011-04-27 15:00:00,160.28
2011-04-27 16:00:00,274.32
2011-04-27 17:00:00,386.59
2011-04-27 18:00:00,357.6
2011-04-27 19:00:00,316.99
2011-04-27 20:00:00,225.26
2011-04-27 21:00:00,140.9
2011-04-27 22:00:00,101.53
2011-04-27 23:00:00,64.74
2011-04-28 00:00:00,42.74
2011-04-28 01:00:00,16.98
2011-04-28 02:00:00,6.62
2011-04-28 03:00:00,5.11
2011-04-28 04:00:00,5.45
2011-04-28 05:00:00,20.25
2011-04-28 06:00:00,99.77
2011-04-28 07:00:00,304.79
2011-04-28 08:00:00,425.32
2011-04-28 09:00:00,179.53
2011-04-28 10:00:00,108.04
2011-04-28 11:00:00,108.06
2011-04-28 12:00:00,162.96
2011-04-28 13:00:00,134.83
2011-04-28 14:00:00,128.19
2011-04-28 15:00:00,173.43
2011-04-28 16:00:00,241.68
2011-04-28 17:00:00,519.32
2011-04-28 18:00:00,449.14
2011-04-28 19:00:00,368.17
2011-04-28 20:00:00,237.5
2011-04-28 21:00:00,204.02
2011-04-28 22:00:00,137.33
2011-04-28 23:00:00,101.69
2011-04-29 00:00:00,56.87
2011-04-29 01:00:00,30.85
2011-04-29 02:00:00,20.69
2011-04-29 03:00:00,6.86
2011-04-29 04:00:00,5.37
2011-04-29 05:00:00,23.22
2011-04-29 06:00:00,95.22
2011-04-29 07:00:00,264.06
2011-04-29 08:00:00,480.24
2011-04-29 09:00:00,213.5
2011-04-29 10:00:00,151.12
2011-04-29 11:00:00,179.29
2011-04-29 12:00:00,231.75
2011-04-29 13:00:00,227.75
2011-04-29 14:00:00,235.13
2011-04-29 15:00:00,221.84
2011-04-29 16:00:00,274.18
2011-04-29 17:00:00,362.12
2011-04-29 18:00:00,362.91
2011-04-29 19:00:00,226.83
2011-04-29 20:00:00,176.56
2011-04-29 21:00:00,146.46
2011-04-29 22:00:00,102.15
2011-04-29 23:00:00,74.2
2011-04-30 00:00:00,44.24
2011-04-30 01:00:00,48.2
2011-04-30 02:00:00,45.84
2011-04-30 03:00:00,20.49
2011-04-30 04:00:00,6.28
2011-04-30 05:00:00,6.8
2011-04-30 06:00:00,18.85
2011-04-30 07:00:00,48.2
2011-04-30 08:00:00,76.15
2011-04-30 09:00:00,151.45
2011-04-30 10:00:00,243.99
2011-04-30 11:00:00,299.36
2011-04-30 12:00:00,336.74
2011-04-30 13:00:00,344.95
2011-04-30 14:00:00,341.95
2011-04-30 15:00:00,371.64
2011-04-30 16:00:00,351.69
2011-04-30 17:00:00,331.92
2011-04-30 18:00:00,313.57
2011-04-30 19:00:00,252.44
2011-04-30 20:00:00,146.05
2011-04-30 21:00:00,104.18
2011-04-30 22:00:00,98.94
2011-04-30 23:00:00,86.13
2011-05-20 00:00:00,39.94
2011-05-20 01:00:00,26.45
2011-05-20 02:00:00,13.58
2011-05-20 03:00:00,5.41
2011-05-20 04:00:00,5.03
2011-05-20 05:00:00,23.55
2011-05-20 06:00:00,86.19
2011-05-20 07:00:00,265.06
2011-05-20 08:00:00,454.46
2011-05-20 09:00:00,213.41
2011-05-20 10:00:00,161.03
2011-05-20 11:00:00,175.16
2011-05-20 12:00:00,256.67
2011-05-20 13:00:00,210.83
2011-05-20 14:00:00,248.87
2011-05-20 15:00:00,268.89
2011-05-20 16:00:00,370.06
2011-05-20 17:00:00,425.95
2011-05-20 18:00:00,490.14
2011-05-20 19:00:00,337.46
2011-05-20 20:00:00,235.02
2011-05-20 21:00:00,195.3
2011-05-20 22:00:00,134.72
2011-05-20 23:00:00,119.09
2011-05-21 00:00:00,102.99
2011-05-21 01:00:00,83.77
2011-05-21 02:00:00,61.13
2011-05-21 03:00:00,25.54
2011-05-21 04:00:00,8.21
2011-05-21 05:00:00,9.04
2011-05-21 06:00:00,19.9
2011-05-21 07:00:00,53.56
2011-05-21 08:00:00,121.62
2011-05-21 09:00:00,212.56
2011-05-21 10:00:00,288.02
2011-05-21 11:00:00,375.57
2011-05-21 12:00:00,388.11
2011-05-21 13:00:00,403.52
2011-05-21 14:00:00,405.99
2011-05-21 15:00:00,401.09
2011-05-21 16:00:00,416.04
2011-05-21 17:00:00,366.03583333333336
2011-05-21 18:00:00,352.41
2011-05-21 19:00:00,334.49
2011-05-21 20:00:00,237.12
2011-05-21 21:00:00,198.44
2011-05-21 22:00:00,145.25
2011-05-21 23:00:00,124.52
2011-05-22 00:00:00,104.92
2011-05-22 01:00:00,81.49
2011-05-22 02:00:00,67.14
2011-05-22 03:00:00,31.28
2011-05-22 04:00:00,11.55
2011-05-22 05:00:00,14.06
2011-05-22 06:00:00,9.3
2011-05-22 07:00:00,43.61
2011-05-22 08:00:00,86.29
2011-05-22 09:00:00,177.78
2011-05-22 10:00:00,279.64
2011-05-22 11:00:00,372.21
2011-05-22 12:00:00,383.27
2011-05-22 13:00:00,375.03
2011-05-22 14:00:00,313.7
2011-05-22 15:00:00,364.54
2011-05-22 16:00:00,386.68
2011-05-22 17:00:00,371.8231666666667
2011-05-22 18:00:00,344.8
2011-05-22 19:00:00,308.28
2011-05-22 20:00:00,244.11
2011-05-22 21:00:00,182.55
2011-05-22 22:00:00,129.18
2011-05-22 23:00:00,91.83
2011-05-23 00:00:00,26.81
2011-05-23 01:00:00,14.37
2011-05-23 02:00:00,6.49
2011-05-23 03:00:00,4.4
2011-05-23 04:00:00,5.0
2011-05-23 05:00:00,17.97
2011-05-23 06:00:00,104.58
2011-05-23 07:00:00,279.44
2011-05-23 08:00:00,372.94
2011-05-23 09:00:00,185.57
2011-05-23 10:00:00,116.08
2011-05-23 11:00:00,139.39
2011-05-23 12:00:00,159.42
2011-05-23 13:00:00,172.17
2011-05-23 14:00:00,148.61
2011-05-23 15:00:00,153.67
2011-05-23 16:00:00,276.29
2011-05-23 17:00:00,432.24
2011-05-23 18:00:00,483.69
2011-05-23 19:00:00,370.27
2011-05-23 20:00:00,218.97
2011-05-23 21:00:00,114.66
2011-05-23 22:00:00,121.78
2011-05-23 23:00:00,60.44
2011-05-24 00:00:00,22.89
2011-05-24 01:00:00,11.09
2011-05-24 02:00:00,6.83
2011-05-24 03:00:00,4.2
2011-05-24 04:00:00,6.13
2011-05-24 05:00:00,18.81
2011-05-24 06:00:00,101.16
2011-05-24 07:00:00,169.27
2011-05-24 08:00:00,267.41
2011-05-24 09:00:00,206.58
2011-05-24 10:00:00,120.09
2011-05-24 11:00:00,146.06
2011-05-24 12:00:00,177.18
2011-05-24 13:00:00,186.18
2011-05-24 14:00:00,159.0
2011-05-24 15:00:00,172.18
2011-05-24 16:00:00,288.56
2011-05-24 17:00:00,483.24
2011-05-24 18:00:00,514.8
2011-05-24 19:00:00,352.55
2011-05-24 20:00:00,281.49
2011-05-24 21:00:00,221.69
2011-05-24 22:00:00,119.0
2011-05-24 23:00:00,66.63
2011-05-25 00:00:00,25.25
2011-05-25 01:00:00,12.35
2011-05-25 02:00:00,7.1
2011-05-25 03:00:00,4.64
2011-05-25 04:00:00,5.26
2011-05-25 05:00:00,25.79
2011-05-25 06:00:00,112.1
2011-05-25 07:00:00,339.52
2011-05-25 08:00:00,439.89
2011-05-25 09:00:00,211.51
2011-05-25 10:00:00,129.29
2011-05-25 11:00:00,141.81
2011-05-25 12:00:00,200.74
2011-05-25 13:00:00,187.98
2011-05-25 14:00:00,160.02
2011-05-25 15:00:00,156.12
2011-05-25 16:00:00,282.94
2011-05-25 17:00:00,554.41
2011-05-25 18:00:00,523.88
2011-05-25 19:00:00,406.81
2011-05-25 20:00:00,304.85
2011-05-25 21:00:00,205.06
2011-05-25 22:00:00,161.65
2011-05-25 23:00:00,86.54
2011-05-26 00:00:00,46.96
2011-05-26 01:00:00,23.52
2011-05-26 02:00:00,10.48
2011-05-26 03:00:00,5.3
2011-05-26 04:00:00,5.37
2011-05-26 05:00:00,21.02
2011-05-26 06:00:00,106.71
2011-05-26 07:00:00,272.45
2011-05-26 08:00:00,430.0
2011-05-26 09:00:00,207.5
2011-05-26 10:00:00,114.44
2011-05-26 11:00:00,150.69
2011-05-26 12:00:00,186.33
2011-05-26 13:00:00,169.96
2011-05-26 14:00:00,160.21
2011-05-26 15:00:00,165.67
2011-05-26 16:00:00,265.83
2011-05-26 17:00:00,537.08
2011-05-26 18:00:00,517.72
2011-05-26 19:00:00,363.74
2011-05-26 20:00:00,294.5
2011-05-26 21:00:00,206.37
2011-05-26 22:00:00,159.42
2011-05-26 23:00:00,122.25
2011-05-27 00:00:00,66.26
2011-05-27 01:00:00,25.4
2011-05-27 02:00:00,14.78
2011-05-27 03:00:00,6.06
2011-05-27 04:00:00,5.41
2011-05-27 05:00:00,27.66
2011-05-27 06:00:00,105.71
2011-05-27 07:00:00,275.58
2011-05-27 08:00:00,456.36
2011-05-27 09:00:00,215.88
2011-05-27 10:00:00,151.5
2011-05-27 11:00:00,159.72
2011-05-27 12:00:00,220.24
2011-05-27 13:00:00,217.67
2011-05-27 14:00:00,214.67
2011-05-27 15:00:00,216.31
2011-05-27 16:00:00,312.02
2011-05-27 17:00:00,525.76
2011-05-27 18:00:00,440.01
2011-05-27 19:00:00,301.44
2011-05-27 20:00:00,207.1
2011-05-27 21:00:00,169.42
2011-05-27 22:00:00,141.91
2011-05-27 23:00:00,123.21
2011-05-28 00:00:00,105.62
2011-05-28 01:00:00,86.75
2011-05-28 02:00:00,57.33
2011-05-28 03:00:00,25.12
2011-05-28 04:00:00,7.46
2011-05-28 05:00:00,9.98
2011-05-28 06:00:00,25.55
2011-05-28 07:00:00,44.58
2011-05-28 08:00:00,112.32
2011-05-28 09:00:00,210.64
2011-05-28 10:00:00,292.91
2011-05-28 11:00:00,351.82
2011-05-28 12:00:00,355.75
2011-05-28 13:00:00,374.75
2011-05-28 14:00:00,361.76
2011-05-28 15:00:00,407.34
2011-05-28 16:00:00,425.23
2011-05-28 17:00:00,410.6365
2011-05-28 18:00:00,331.59
2011-05-28 19:00:00,283.06
2011-05-28 20:00:00,284.98
2011-05-28 21:00:00,201.17
2011-05-28 22:00:00,182.72
2011-05-28 23:00:00,146.62
2011-05-29 00:00:00,110.5
2011-05-29 01:00:00,90.12
2011-05-29 02:00:00,66.83
2011-05-29 03:00:00,28.97
2011-05-29 04:00:00,9.74
2011-05-29 05:00:00,14.72
2011-05-29 06:00:00,12.35
2011-05-29 07:00:00,28.8
2011-05-29 08:00:00,87.61
2011-05-29 09:00:00,131.6
2011-05-29 10:00:00,227.23
2011-05-29 11:00:00,266.83
2011-05-29 12:00:00,304.85
2011-05-29 13:00:00,358.15
2011-05-29 14:00:00,334.88
2011-05-29 15:00:00,344.92
2011-05-29 16:00:00,344.71
2011-05-29 17:00:00,357.4233333333333
2011-05-29 18:00:00,250.5
2011-05-29 19:00:00,252.3
2011-05-29 20:00:00,223.45
2011-05-29 21:00:00,159.84
2011-05-29 22:00:00,124.62
2011-05-29 23:00:00,106.17
2011-05-30 00:00:00,86.7
2011-05-30 01:00:00,74.74
2011-05-30 02:00:00,51.2
2011-05-30 03:00:00,22.81
2011-05-30 04:00:00,12.56
2011-05-30 05:00:00,8.92
2011-05-30 06:00:00,49.74
2011-05-30 07:00:00,65.23
2011-05-30 08:00:00,118.02
2011-05-30 09:00:00,218.09
2011-05-30 10:00:00,276.64
2011-05-30 11:00:00,357.61
2011-05-30 12:00:00,362.39
2011-05-30 13:00:00,367.06
2011-05-30 14:00:00,363.99
2011-05-30 15:00:00,358.6
2011-05-30 16:00:00,365.68
2011-05-30 17:00:00,429.015
2011-05-30 18:00:00,423.34
2011-05-30 19:00:00,280.2
2011-05-30 20:00:00,351.41
2011-05-30 21:00:00,328.49
2011-05-30 22:00:00,262.49
2011-05-30 23:00:00,102.63
2011-05-31 00:00:00,29.56
2011-05-31 01:00:00,19.13
2011-05-31 02:00:00,7.72
2011-05-31 03:00:00,3.87
2011-05-31 04:00:00,5.43
2011-05-31 05:00:00,26.12
2011-05-31 06:00:00,115.19
2011-05-31 07:00:00,323.61
2011-05-31 08:00:00,454.77
2011-05-31 09:00:00,186.49
2011-05-31 10:00:00,124.06
2011-05-31 11:00:00,127.88
2011-05-31 12:00:00,153.76
2011-05-31 13:00:00,150.26
2011-05-31 14:00:00,143.93
2011-05-31 15:00:00,145.25
2011-05-31 16:00:00,232.68
2011-05-31 17:00:00,509.82
2011-05-31 18:00:00,509.27
2011-05-31 19:00:00,376.6
2011-05-31 20:00:00,290.17
2011-05-31 21:00:00,214.76
2011-05-31 22:00:00,150.15
2011-05-31 23:00:00,80.15
2011-06-20 00:00:00,31.68
2011-06-20 01:00:00,15.51
2011-06-20 02:00:00,7.4
2011-06-20 03:00:00,4.57
2011-06-20 04:00:00,4.78
2011-06-20 05:00:00,18.34
2011-06-20 06:00:00,102.19
2011-06-20 07:00:00,163.45
2011-06-20 08:00:00,259.88
2011-06-20 09:00:00,192.86
2011-06-20 10:00:00,104.12
2011-06-20 11:00:00,103.12
2011-06-20 12:00:00,169.58
2011-06-20 13:00:00,172.82
2011-06-20 14:00:00,165.93
2011-06-20 15:00:00,165.0
2011-06-20 16:00:00,284.47
2011-06-20 17:00:00,481.32
2011-06-20 18:00:00,526.8
2011-06-20 19:00:00,389.24
2011-06-20 20:00:00,290.67
2011-06-20 21:00:00,192.11
2011-06-20 22:00:00,121.26
2011-06-20 23:00:00,77.29
2011-06-21 00:00:00,29.83
2011-06-21 01:00:00,12.0
2011-06-21 02:00:00,5.71
2011-06-21 03:00:00,5.38
2011-06-21 04:00:00,6.08
2011-06-21 05:00:00,19.11
2011-06-21 06:00:00,114.57
2011-06-21 07:00:00,299.22
2011-06-21 08:00:00,417.53
2011-06-21 09:00:00,198.06
2011-06-21 10:00:00,92.33
2011-06-21 11:00:00,104.59
2011-06-21 12:00:00,166.51
2011-06-21 13:00:00,168.23
2011-06-21 14:00:00,155.3
2011-06-21 15:00:00,162.31
2011-06-21 16:00:00,281.93
2011-06-21 17:00:00,545.43
2011-06-21 18:00:00,492.25
2011-06-21 19:00:00,354.99
2011-06-21 20:00:00,235.23
2011-06-21 21:00:00,222.87
2011-06-21 22:00:00,155.49
2011-06-21 23:00:00,75.68
2011-06-22 00:00:00,34.64
2011-06-22 01:00:00,18.38
2011-06-22 02:00:00,10.42
2011-06-22 03:00:00,6.18
2011-06-22 04:00:00,7.51
2011-06-22 05:00:00,27.73
2011-06-22 06:00:00,108.67
2011-06-22 07:00:00,302.31
2011-06-22 08:00:00,428.85
2011-06-22 09:00:00,195.22
2011-06-22 10:00:00,127.24
2011-06-22 11:00:00,139.58
2011-06-22 12:00:00,171.48
2011-06-22 13:00:00,163.67
2011-06-22 14:00:00,156.65
2011-06-22 15:00:00,161.87
2011-06-22 16:00:00,255.02
2011-06-22 17:00:00,489.04
2011-06-22 18:00:00,491.72
2011-06-22 19:00:00,377.3
2011-06-22 20:00:00,279.23
2011-06-22 21:00:00,223.51
2011-06-22 22:00:00,170.66
2011-06-22 23:00:00,91.29
2011-06-23 00:00:00,43.22
2011-06-23 01:00:00,20.26
2011-06-23 02:00:00,9.67
2011-06-23 03:00:00,6.15
2011-06-23 04:00:00,6.75
2011-06-23 05:00:00,25.66
2011-06-23 06:00:00,114.99
2011-06-23 07:00:00,317.16
2011-06-23 08:00:00,426.91
2011-06-23 09:00:00,199.75
2011-06-23 10:00:00,130.74
2011-06-23 11:00:00,147.73
2011-06-23 12:00:00,171.1
2011-06-23 13:00:00,181.6
2011-06-23 14:00:00,162.61
2011-06-23 15:00:00,161.07
2011-06-23 16:00:00,284.68
2011-06-23 17:00:00,485.38
2011-06-23 18:00:00,506.44
2011-06-23 19:00:00,372.22
2011-06-23 20:00:00,283.96
2011-06-23 21:00:00,216.8
2011-06-23 22:00:00,168.47
2011-06-23 23:00:00,122.278
2011-06-24 00:00:00,62.66
2011-06-24 01:00:00,25.01
2011-06-24 02:00:00,10.34
2011-06-24 03:00:00,6.29
2011-06-24 04:00:00,5.75
2011-06-24 05:00:00,23.67
2011-06-24 06:00:00,92.91
2011-06-24 07:00:00,279.07
2011-06-24 08:00:00,442.85
2011-06-24 09:00:00,233.27
2011-06-24 10:00:00,135.99
2011-06-24 11:00:00,168.47
2011-06-24 12:00:00,212.69
2011-06-24 13:00:00,208.52
2011-06-24 14:00:00,220.17
2011-06-24 15:00:00,213.33
2011-06-24 16:00:00,330.51
2011-06-24 17:00:00,553.94
2011-06-24 18:00:00,490.01
2011-06-24 19:00:00,382.43
2011-06-24 20:00:00,286.195
2011-06-24 21:00:00,230.04
2011-06-24 22:00:00,202.98
2011-06-24 23:00:00,147.45
2011-06-25 00:00:00,111.24
2011-06-25 01:00:00,77.24
2011-06-25 02:00:00,55.68
2011-06-25 03:00:00,29.46
2011-06-25 04:00:00,9.98
2011-06-25 05:00:00,10.69
2011-06-25 06:00:00,30.52
2011-06-25 07:00:00,61.55
2011-06-25 08:00:00,157.56
2011-06-25 09:00:00,213.27
2011-06-25 10:00:00,312.32
2011-06-25 11:00:00,383.4
2011-06-25 12:00:00,420.81
2011-06-25 13:00:00,423.39
2011-06-25 14:00:00,431.76
2011-06-25 15:00:00,418.03
2011-06-25 16:00:00,420.43
2011-06-25 17:00:00,415.43583333333333
2011-06-25 18:00:00,401.29
2011-06-25 19:00:00,360.06
2011-06-25 20:00:00,297.45
2011-06-25 21:00:00,236.46
2011-06-25 22:00:00,215.42
2011-06-25 23:00:00,130.71
2011-06-26 00:00:00,108.61
2011-06-26 01:00:00,91.03
2011-06-26 02:00:00,79.92
2011-06-26 03:00:00,35.89
2011-06-26 04:00:00,13.54
2011-06-26 05:00:00,16.13
2011-06-26 06:00:00,22.5
2011-06-26 07:00:00,50.85
2011-06-26 08:00:00,106.41
2011-06-26 09:00:00,197.04
2011-06-26 10:00:00,301.47
2011-06-26 11:00:00,392.17
2011-06-26 12:00:00,413.74
2011-06-26 13:00:00,404.24
2011-06-26 14:00:00,406.05
2011-06-26 15:00:00,405.85
2011-06-26 16:00:00,413.25
2011-06-26 17:00:00,372.2575
2011-06-26 18:00:00,368.24
2011-06-26 19:00:00,342.02
2011-06-26 20:00:00,250.18
2011-06-26 21:00:00,186.86
2011-06-26 22:00:00,193.79
2011-06-26 23:00:00,78.36
2011-06-27 00:00:00,34.72
2011-06-27 01:00:00,12.96
2011-06-27 02:00:00,11.91
2011-06-27 03:00:00,5.4
2011-06-27 04:00:00,6.12
2011-06-27 05:00:00,20.22
2011-06-27 06:00:00,107.68
2011-06-27 07:00:00,305.94
2011-06-27 08:00:00,384.17
2011-06-27 09:00:00,197.46
2011-06-27 10:00:00,122.18
2011-06-27 11:00:00,144.55
2011-06-27 12:00:00,179.43
2011-06-27 13:00:00,175.01
2011-06-27 14:00:00,167.39
2011-06-27 15:00:00,167.44
2011-06-27 16:00:00,285.44
2011-06-27 17:00:00,573.32
2011-06-27 18:00:00,543.69
2011-06-27 19:00:00,398.11
2011-06-27 20:00:00,305.745
2011-06-27 21:00:00,189.4
2011-06-27 22:00:00,137.32
2011-06-27 23:00:00,70.41
2011-06-28 00:00:00,29.92
2011-06-28 01:00:00,16.36
2011-06-28 02:00:00,10.31
2011-06-28 03:00:00,7.37
2011-06-28 04:00:00,8.59
2011-06-28 05:00:00,23.55
2011-06-28 06:00:00,106.71
2011-06-28 07:00:00,301.96
2011-06-28 08:00:00,426.02
2011-06-28 09:00:00,202.94
2011-06-28 10:00:00,120.8
2011-06-28 11:00:00,143.46
2011-06-28 12:00:00,171.89
2011-06-28 13:00:00,173.04
2011-06-28 14:00:00,150.36
2011-06-28 15:00:00,154.78
2011-06-28 16:00:00,245.37
2011-06-28 17:00:00,429.87
2011-06-28 18:00:00,398.18
2011-06-28 19:00:00,315.65
2011-06-28 20:00:00,289.54
2011-06-28 21:00:00,210.11
2011-06-28 22:00:00,152.42
2011-06-28 23:00:00,91.37
2011-06-29 00:00:00,34.31
2011-06-29 01:00:00,20.59
2011-06-29 02:00:00,8.03
2011-06-29 03:00:00,6.32
2011-06-29 04:00:00,7.05
2011-06-29 05:00:00,23.1
2011-06-29 06:00:00,104.92
2011-06-29 07:00:00,303.01
2011-06-29 08:00:00,453.87
2011-06-29 09:00:00,203.63
2011-06-29 10:00:00,123.54
2011-06-29 11:00:00,161.6
2011-06-29 12:00:00,202.14
2011-06-29 13:00:00,189.96
2011-06-29 14:00:00,157.04
2011-06-29 15:00:00,169.8
2011-06-29 16:00:00,291.83
2011-06-29 17:00:00,557.63
2011-06-29 18:00:00,555.91
2011-06-29 19:00:00,377.73
2011-06-29 20:00:00,256.795
2011-06-29 21:00:00,229.68
2011-06-29 22:00:00,164.18
2011-06-29 23:00:00,99.35
2011-06-30 00:00:00,45.96
2011-06-30 01:00:00,21.3
2011-06-30 02:00:00,8.45
2011-06-30 03:00:00,7.21
2011-06-30 04:00:00,6.95
2011-06-30 05:00:00,27.62
2011-06-30 06:00:00,116.89
2011-06-30 07:00:00,329.99
2011-06-30 08:00:00,427.3
2011-06-30 09:00:00,204.79
2011-06-30 10:00:00,127.75
2011-06-30 11:00:00,151.68
2011-06-30 12:00:00,209.76
2011-06-30 13:00:00,202.87
2011-06-30 14:00:00,159.69
2011-06-30 15:00:00,175.82
2011-06-30 16:00:00,284.81
2011-06-30 17:00:00,571.5
2011-06-30 18:00:00,549.87
2011-06-30 19:00:00,379.56
2011-06-30 20:00:00,294.565
2011-06-30 21:00:00,223.27
2011-06-30 22:00:00,169.6
2011-06-30 23:00:00,126.58
2011-07-20 00:00:00,32.32
2011-07-20 01:00:00,15.63
2011-07-20 02:00:00,7.55
2011-07-20 03:00:00,6.19
2011-07-20 04:00:00,6.98
2011-07-20 05:00:00,31.56
2011-07-20 06:00:00,125.4
2011-07-20 07:00:00,302.75
2011-07-20 08:00:00,444.47
2011-07-20 09:00:00,201.13
2011-07-20 10:00:00,129.58
2011-07-20 11:00:00,135.47
2011-07-20 12:00:00,163.2
2011-07-20 13:00:00,158.49
2011-07-20 14:00:00,150.13
2011-07-20 15:00:00,151.51
2011-07-20 16:00:00,253.14
2011-07-20 17:00:00,503.12
2011-07-20 18:00:00,502.86
2011-07-20 19:00:00,379.64
2011-07-20 20:00:00,292.73
2011-07-20 21:00:00,217.26
2011-07-20 22:00:00,170.51
2011-07-20 23:00:00,109.71
2011-07-21 00:00:00,45.15
2011-07-21 01:00:00,17.91
2011-07-21 02:00:00,7.66
2011-07-21 03:00:00,5.72
2011-07-21 04:00:00,5.37
2011-07-21 05:00:00,21.3
2011-07-21 06:00:00,121.4
2011-07-21 07:00:00,309.38
2011-07-21 08:00:00,427.54
2011-07-21 09:00:00,197.69
2011-07-21 10:00:00,123.35
2011-07-21 11:00:00,126.97
2011-07-21 12:00:00,150.79
2011-07-21 13:00:00,144.43
2011-07-21 14:00:00,143.28
2011-07-21 15:00:00,143.15
2011-07-21 16:00:00,242.61
2011-07-21 17:00:00,463.82
2011-07-21 18:00:00,470.99
2011-07-21 19:00:00,376.19
2011-07-21 20:00:00,277.84
2011-07-21 21:00:00,220.06
2011-07-21 22:00:00,170.57
2011-07-21 23:00:00,123.07
2011-07-22 00:00:00,54.73
2011-07-22 01:00:00,31.09
2011-07-22 02:00:00,18.32
2011-07-22 03:00:00,6.76
2011-07-22 04:00:00,7.08
2011-07-22 05:00:00,24.54
2011-07-22 06:00:00,104.96
2011-07-22 07:00:00,283.03
2011-07-22 08:00:00,443.42
2011-07-22 09:00:00,224.26
2011-07-22 10:00:00,138.51
2011-07-22 11:00:00,164.78
2011-07-22 12:00:00,192.69
2011-07-22 13:00:00,191.23
2011-07-22 14:00:00,190.95
2011-07-22 15:00:00,177.15
2011-07-22 16:00:00,317.26
2011-07-22 17:00:00,480.68
2011-07-22 18:00:00,462.71
2011-07-22 19:00:00,361.06
2011-07-22 20:00:00,289.02
2011-07-22 21:00:00,225.66
2011-07-22 22:00:00,192.52
2011-07-22 23:00:00,147.3
2011-07-23 00:00:00,125.58
2011-07-23 01:00:00,85.12
2011-07-23 02:00:00,75.51
2011-07-23 03:00:00,30.06
2011-07-23 04:00:00,9.77
2011-07-23 05:00:00,9.66
2011-07-23 06:00:00,33.56
2011-07-23 07:00:00,70.05
